Job ID,Job Title,Job Role,Job Level,Domain,Tech Stack,Skills,Required Skills,Experience (Years),Education,Certifications,Certifications Count,Projects Count,Salary (USD/Year),Employment Type,Work Mode,Company Name,Company Size,City,Country,Date Posted,Job Description
JOB05498,"Lead Frontend Engineer, Media & Advertising Web",Frontend Developer,Lead,Media & Advertising,React/GraphQL,Core Web Vitals | Edge Runtime | Svelte | Web Performance | Styled-Components | JavaScript (ES2024) | Turbopack | Vite | Three.js,React | TypeScript | HTML/CSS | Web Performance | Accessibility,13,M.Sc. Computer Science,Vue.js Certified Developer | WCAG Accessibility Specialist | Meta Frontend Developer Professional Certificate,3,15,243500,Full-Time,Remote,IBM,Enterprise (5000+),Stockholm,Sweden,2025-01-06,"Shape the future of Media & Advertising at IBM. As a Lead Frontend Engineer, Media & Advertising Web you will build accessible, pixel-perfect UI components at scale with hands-on mastery of Core Web Vitals and Edge Runtime. We value deep knowledge of Svelte and a pragmatic, ownership-driven mindset. 13 years' experience required. M.Sc. Computer Science preferred. Full-Time | Remote."
JOB05499,Staff Machine Learning Engineer – SageMaker/AWS,Machine Learning Engineer,Lead,Cybersecurity,SageMaker/AWS,TorchServe | Tecton | Vertex AI | Airflow | Docker | Ray | LoRA / PEFT,Python | PyTorch/TensorFlow | MLOps | Model Deployment | Feature Engineering,10,M.Sc. Machine Learning,None,0,15,273500,Internship,Hybrid,Airbnb,Large (1001–5000),São Paulo,Brazil,2024-07-28,"At Airbnb (Large (1001–5000)), our Cybersecurity team is growing fast. We need a Staff Machine Learning Engineer – SageMaker/AWS who thrives with TorchServe, Tecton, and Vertex AI. You'll build scalable training and serving infrastructure in a collaborative, fast-paced environment. 10+ years exp · M.Sc. Machine Learning · Internship · Hybrid."
JOB05500,Vue.js Developer – Svelte/JavaScript,Frontend Developer,Mid-Level,AgriTech,Svelte/JavaScript,Astro | Angular | Svelte | Tailwind CSS | Styled-Components | JavaScript (ES2024) | WebSockets | Core Web Vitals | Turbopack | Testing Library,React | TypeScript | HTML/CSS | Web Performance | Accessibility,4,M.Sc. Machine Learning,None,0,20,105000,Contract,Remote,Infosys,Enterprise (5000+),Seoul,South Korea,2024-07-08,"We're looking for a Vue.js Developer – Svelte/JavaScript at Infosys to power our AgriTech platform. Day-to-day, you'll build high-quality, accessible UI components with deep expertise in Astro and Angular. You bring 4+ years, strong Svelte skills, and a M.Sc. Machine Learning (or equivalent). Contract | Remote | Enterprise (5000+)."
JOB05501,Senior LLM / GenAI Engineer – PyTorch/MLflow,Machine Learning Engineer,Senior,Retail,PyTorch/MLflow,Pinecone | LangChain | Kafka | TorchServe | Triton Inference Server | Azure | HuggingFace,Python | PyTorch/TensorFlow | MLOps | Model Deployment | Feature Engineering,8,M.Sc. Computer Science,None,0,10,213500,Full-Time,Hybrid,Shopify,Large (1001–5000),Boston,USA,2025-04-10,"We're looking for a Senior LLM / GenAI Engineer – PyTorch/MLflow at Shopify to power our Retail platform. Day-to-day, you'll ensure model reliability and continuous improvement with deep expertise in Pinecone and LangChain. You bring 8+ years, strong Kafka skills, and a M.Sc. Computer Science (or equivalent). Full-Time | Hybrid | Large (1001–5000)."
JOB05502,Principal Flutter Developer – React Native/TypeScript,Mobile App Developer,Lead,Government,React Native/TypeScript,In-App Purchases | Swift | Android Studio | Kotlin Multiplatform | UIKit | Deep Linking | MVVM | App Store Connect | CI/CD (Bitrise/GitHub Actions),Swift/Kotlin or Flutter | REST APIs | MVVM/Clean Architecture | Unit Testing | CI/CD,11,M.Sc. Cybersecurity,React Native Certification (Udemy/Meta) | Fastlane Automation Expert,2,21,232500,Contract,Remote,Vercel,Small (51–200),Zurich,Switzerland,2025-03-23,"Join Vercel's Government division as a Principal Flutter Developer – React Native/TypeScript. You'll maintain automated CI/CD pipelines for fast mobile releases leveraging In-App Purchases, Swift, and Android Studio across a high-scale, distributed environment. Required: 11 years' experience, M.Sc. Cybersecurity. Contract, Remote."
JOB05503,Distinguished Incident Response Analyst – MITRE ATT&CK,Cybersecurity Analyst,Principal / Staff,Automotive,MITRE ATT&CK,Malware Analysis | IBM QRadar | Python | NIST CSF | Wireshark | Incident Response,SIEM | Penetration Testing | Incident Response | Python | MITRE ATT&CK,17,B.Sc. Physics (CS minor),Microsoft SC-200 | GIAC GSEC | CISM | CISSP,4,7,297500,Part-Time,Remote,Wix,Large (1001–5000),Zurich,Switzerland,2024-12-11,"Shape the future of Automotive at Wix. As a Distinguished Incident Response Analyst – MITRE ATT&CK you will conduct vulnerability assessments and adversarial simulations with hands-on mastery of Malware Analysis and IBM QRadar. We value deep knowledge of Python and a pragmatic, ownership-driven mindset. 17 years' experience required. B.Sc. Physics (CS minor) preferred. Part-Time | Remote."
JOB05504,Sr. NoSQL Database Administrator – SQL Server,Database Administrator,Senior,SaaS,SQL Server,PITR | Elasticsearch | Flyway | Cassandra | DynamoDB | SQL Tuning | RDS | Prometheus,PostgreSQL/Oracle | Query Optimization | Backup & Recovery | High Availability | SQL,8,B.Sc. Mathematics,Microsoft DP-300 Azure DBA | Oracle DBA OCP | Snowflake SnowPro Core | Redis Certified Developer,4,2,162000,Full-Time,Hybrid,Meta,Enterprise (5000+),Paris,France,2025-03-29,"We're looking for a Sr. NoSQL Database Administrator – SQL Server at Meta to power our SaaS platform. Day-to-day, you'll ensure data integrity, performance, and availability with deep expertise in PITR and Elasticsearch. You bring 8+ years, strong Flyway skills, and a B.Sc. Mathematics (or equivalent). Full-Time | Hybrid | Enterprise (5000+)."
JOB05505,"Principal ML Engineer, Telecommunications AI",Machine Learning Engineer,Principal / Staff,Telecommunications,Triton/ONNX,MLflow | Model Quantization | Feast | LoRA / PEFT | LangChain | RLHF | Pinecone | Python | Ray,Python | PyTorch/TensorFlow | MLOps | Model Deployment | Feature Engineering,16,B.Eng. Electrical Engineering,AWS Certified ML Specialist,1,13,372000,Contract,Remote,HubSpot,Large (1001–5000),Copenhagen,Denmark,2024-09-07,"HubSpot (Large (1001–5000)) is hiring a Principal ML Engineer, Telecommunications AI to join our Telecommunications engineering team. You will implement feature engineering, data validation, and drift detection using MLflow, Model Quantization, and Feast. We expect 16+ years of experience and a degree in B.Eng. Electrical Engineering. Contract · Remote."
JOB05506,Senior Applied Data Scientist (Python/Spark),Data Scientist,Senior,HR Tech,Python/Spark,Scikit-learn | Looker | CatBoost | NLP | Bayesian Inference | Hypothesis Testing | Pandas | Databricks | Time-Series Analysis | Deep Learning,Python | SQL | Machine Learning | Statistics | Feature Engineering,7,M.Sc. Cybersecurity,None,0,12,191000,Full-Time,On-Site,Airbnb,Large (1001–5000),San Francisco,USA,2024-06-08,"We're looking for a Senior Applied Data Scientist (Python/Spark) at Airbnb to power our HR Tech platform. Day-to-day, you'll model complex business problems statistically with deep expertise in Scikit-learn and Looker. You bring 7+ years, strong CatBoost skills, and a M.Sc. Cybersecurity (or equivalent). Full-Time | On-Site | Large (1001–5000)."
JOB05507,Principal Senior Flutter / Dart Developer,Mobile App Developer,Principal / Staff,BioTech,Flutter/Dart,SQLite | App Store Connect | In-App Purchases | Deep Linking | Xcode | ARKit,Swift/Kotlin or Flutter | REST APIs | MVVM/Clean Architecture | Unit Testing | CI/CD,16,B.Sc. Cognitive Science,AWS Mobile Specialty,1,18,342000,Full-Time,Hybrid,Palo Alto Networks,Enterprise (5000+),Bangalore,India,2024-06-12,"We're looking for a Principal Senior Flutter / Dart Developer at Palo Alto Networks to power our BioTech platform. Day-to-day, you'll build and release polished mobile features with deep expertise in SQLite and App Store Connect. You bring 16+ years, strong In-App Purchases skills, and a B.Sc. Cognitive Science (or equivalent). Full-Time | Hybrid | Enterprise (5000+)."
JOB05508,Senior ML Platform Engineer – GenAI/HuggingFace,Machine Learning Engineer,Senior,SaaS,GenAI/HuggingFace,Spark | GCP | Scikit-learn | BentoML | TensorFlow | CI/CD | Keras | Tecton,Python | PyTorch/TensorFlow | MLOps | Model Deployment | Feature Engineering,6,B.Sc. Statistics,Deep Learning Specialization (Coursera) | AWS Certified ML Specialist,2,15,183500,Full-Time,Remote,Airbnb,Large (1001–5000),Sydney,Australia,2025-02-09,"We're looking for a Senior ML Platform Engineer – GenAI/HuggingFace at Airbnb to power our SaaS platform. Day-to-day, you'll productionise and monitor ML models with deep expertise in Spark and GCP. You bring 6+ years, strong Scikit-learn skills, and a B.Sc. Statistics (or equivalent). Full-Time | Remote | Large (1001–5000)."
JOB05509,LLM / GenAI Engineer – SageMaker/AWS,Machine Learning Engineer,Mid-Level,Manufacturing,SageMaker/AWS,Azure | Feature Stores | Model Quantization | Ray | Kubeflow | Dask | Keras | Git,Python | PyTorch/TensorFlow | MLOps | Model Deployment | Feature Engineering,3,B.Sc. Cognitive Science,Google Professional ML Engineer,1,9,124500,Full-Time,Hybrid,Google,Enterprise (5000+),Tel Aviv,Israel,2025-04-01,"At Google (Enterprise (5000+)), our Manufacturing team is growing fast. We need a LLM / GenAI Engineer – SageMaker/AWS who thrives with Azure, Feature Stores, and Model Quantization. You'll productionise and monitor ML models in a collaborative, fast-paced environment. 3+ years exp · B.Sc. Cognitive Science · Full-Time · Hybrid."
JOB05510,Staff Database Administrator – MySQL/RDS,Database Administrator,Principal / Staff,Supply Chain,MySQL/RDS,MongoDB | pt-query-digest | Database Migration | pgBadger | Monitoring | Replication | Python | Oracle DB | Data Security | YugabyteDB,PostgreSQL/Oracle | Query Optimization | Backup & Recovery | High Availability | SQL,15,Associate Degree in Computer Science,None,0,26,266500,Full-Time,Hybrid,Spotify,Large (1001–5000),New York,USA,2024-12-12,"We're looking for a Staff Database Administrator – MySQL/RDS at Spotify to power our Supply Chain platform. Day-to-day, you'll ensure data integrity, performance, and availability with deep expertise in MongoDB and pt-query-digest. You bring 15+ years, strong Database Migration skills, and a Associate Degree in Computer Science (or equivalent). Full-Time | Hybrid | Large (1001–5000)."
JOB05511,Principal Enterprise Cloud Architect (Serverless/Lambda),Cloud Solutions Architect,Lead,E-commerce,Serverless/Lambda,Databricks | Lambda | Snowflake | FinOps | CDN | API Gateway | Multi-Cloud | Well-Architected Framework | Azure,AWS/Azure/GCP | Terraform | Cloud Security | Architecture Design | Networking,13,Ph.D. Computer Science,None,0,15,280000,Part-Time,On-Site,Salesforce,Enterprise (5000+),Atlanta,USA,2024-11-03,"We're looking for a Principal Enterprise Cloud Architect (Serverless/Lambda) at Salesforce to power our E-commerce platform. Day-to-day, you'll drive cloud-native modernisation initiatives with deep expertise in Databricks and Lambda. You bring 13+ years, strong Snowflake skills, and a Ph.D. Computer Science (or equivalent). Part-Time | On-Site | Enterprise (5000+)."
JOB05512,Junior AI/ML Engineer (BioTech),Machine Learning Engineer,Junior,BioTech,Ray/Dask,SQL | Triton Inference Server | TensorFlow | Azure | Kubeflow | PyTorch | LangChain | Dask | Data Version Control (DVC),Python | PyTorch/TensorFlow | MLOps | Model Deployment | Feature Engineering,2,B.Sc. Cognitive Science,None,0,15,82000,Full-Time,On-Site,Atlassian,Large (1001–5000),Pune,India,2024-01-29,"Atlassian (Large (1001–5000)) is hiring a Junior AI/ML Engineer (BioTech) to join our BioTech engineering team. You will deploy, monitor, and iterate on ML models in production using SQL, Triton Inference Server, and TensorFlow. We expect 2+ years of experience and a degree in B.Sc. Cognitive Science. Full-Time · On-Site."
JOB05513,Senior GCP Cloud Architect – GCP/BigQuery,Cloud Solutions Architect,Senior,BioTech,GCP/BigQuery,FinOps | Disaster Recovery | Istio | Event-Driven Architecture | Azure Landing Zone | Service Mesh,AWS/Azure/GCP | Terraform | Cloud Security | Architecture Design | Networking,9,Bootcamp + Self-Taught,AWS Advanced Networking Specialty | FinOps Certified Practitioner,2,12,204000,Full-Time,On-Site,ServiceNow,Enterprise (5000+),Tel Aviv,Israel,2024-01-01,"ServiceNow (Enterprise (5000+)) is hiring a Senior GCP Cloud Architect – GCP/BigQuery to join our BioTech engineering team. You will provide architecture guidance and review for engineering squads using FinOps, Disaster Recovery, and Istio. We expect 9+ years of experience and a degree in Bootcamp + Self-Taught. Full-Time · On-Site."
JOB05514,Senior Frontend Engineer – Node.js/PostgreSQL,Software Engineer,Senior,Cybersecurity,Node.js/PostgreSQL,Python | React | PostgreSQL | Redis | AWS | C#,System Design | REST APIs | Git | Data Structures & Algorithms | Docker,9,M.Sc. Artificial Intelligence,Microsoft Azure Developer (AZ-204),1,1,174500,Full-Time,Remote,CrowdStrike,Large (1001–5000),Nairobi,Kenya,2024-02-18,"Join CrowdStrike's Cybersecurity division as a Senior Frontend Engineer – Node.js/PostgreSQL. You'll lead engineering for core product modules leveraging Python, React, and PostgreSQL across a high-scale, distributed environment. Required: 9 years' experience, M.Sc. Artificial Intelligence. Full-Time, Remote."
JOB05515,"Mid-Level Solutions Architect, Cybersecurity",Cloud Solutions Architect,Mid-Level,Cybersecurity,FinOps/AWS,Serverless | Databricks | API Gateway | Pulumi | Cloud Migration | Redshift | Route53 | ARM Templates | Data Lakes | VPC,AWS/Azure/GCP | Terraform | Cloud Security | Architecture Design | Networking,3,B.Sc. Computer Science,FinOps Certified Practitioner | Google Cloud Professional Architect | AWS Certified Solutions Architect – Professional,3,4,125500,Full-Time,Remote,Google,Enterprise (5000+),Amsterdam,Netherlands,2024-01-02,"At Google (Enterprise (5000+)), our Cybersecurity team is growing fast. We need a Mid-Level Solutions Architect, Cybersecurity who thrives with Serverless, Databricks, and API Gateway. You'll drive cloud-native modernisation initiatives in a collaborative, fast-paced environment. 3+ years exp · B.Sc. Computer Science · Full-Time · Remote."
JOB05516,"Staff Data Scientist, Healthcare Insights",Data Scientist,Lead,Healthcare,NLP/Transformers,Hypothesis Testing | Kedro | XGBoost | NLP | LightGBM | A/B Testing,Python | SQL | Machine Learning | Statistics | Feature Engineering,10,B.Sc. Software Engineering,SAS Certified Data Scientist | TensorFlow Developer Certificate | Coursera ML Specialization (Andrew Ng),3,17,244000,Full-Time,On-Site,Stripe,Large (1001–5000),Amsterdam,Netherlands,2024-01-01,"At Stripe (Large (1001–5000)), our Healthcare team is growing fast. We need a Staff Data Scientist, Healthcare Insights who thrives with Hypothesis Testing, Kedro, and XGBoost. You'll communicate insights to executive stakeholders in a collaborative, fast-paced environment. 10+ years exp · B.Sc. Software Engineering · Full-Time · On-Site."
JOB05517,Penetration Tester / Red Team,Cybersecurity Analyst,Mid-Level,Real Estate,CrowdStrike/EDR,Qualys | Cortex XSOAR | Python | MITRE ATT&CK | SOAR | Splunk | DLP | Carbon Black | SIEM,SIEM | Penetration Testing | Incident Response | Python | MITRE ATT&CK,5,B.Sc. Information Technology,CISSP | GIAC GSEC | OSCP | Splunk Core Certified User | AWS Security Specialty,5,5,112500,Full-Time,On-Site,Infosys,Enterprise (5000+),San Francisco,USA,2024-01-16,"Infosys (Enterprise (5000+)) is hiring a Penetration Tester / Red Team to join our Real Estate engineering team. You will monitor, detect, and respond to security incidents 24/7 using Qualys, Cortex XSOAR, and Python. We expect 5+ years of experience and a degree in B.Sc. Information Technology. Full-Time · On-Site."
